Date,Open,High,Low,Close,Volume
2024-06-20,22293.55078125,22333.599609375,22182.19921875,22305.099609375,34702700
2024-06-21,22392.599609375,22393.30078125,22186.19921875,22236.19921875,48207200
2024-06-24,22150.650390625,22309.099609375,22073.650390625,22289.099609375,32202800
2024-06-25,22349.75,22391.75,22287.099609375,22370.650390625,26474200
2024-06-26,22379.5,22464.849609375,22309.5,22436.80078125,38300800
2024-06-27,22459.900390625,22571.650390625,22395.900390625,22537.400390625,42989900
2024-06-28,22592.25,22673.650390625,22537.69921875,22559.69921875,43007900
2024-07-01,22580.400390625,22739.69921875,22570.400390625,22727.599609375,0
2024-07-02,22806.30078125,22810.650390625,22592.19921875,22677.80078125,0
2024-07-03,22820.55078125,22871.650390625,22764.099609375,22851.19921875,0
2024-07-04,22937.599609375,22962.80078125,22866.69921875,22914.19921875,30704400
2024-07-05,22878.5,23011.80078125,22838.19921875,22987.650390625,41259000
2024-07-08,23029.349609375,23040.75,22897.94921875,22971.150390625,37034300
2024-07-09,23035.05078125,23082.349609375,22974.94921875,23067.349609375,32561800
2024-07-10,23124.150390625,23125.30078125,22685.650390625,22977.650390625,32958800
2024-07-11,23059.94921875,23063.099609375,22904.30078125,23005.25,33766300
2024-07-12,23086.25,23189.400390625,23021.400390625,23095.44921875,35369700
2024-07-15,23188.80078125,23234.30078125,23081.30078125,23209.849609375,34314300
2024-07-16,23258.19921875,23288.05078125,23181.349609375,23204.25,34335200
2024-07-18,23167.650390625,23233.849609375,22993.55078125,23210.05078125,35622300
2024-07-19,23232.5,23232.5,22833.0,22853.599609375,30218600
2024-07-22,22761.5,23001.05078125,22667.75,22942.650390625,29609000
2024-07-23,23022.80078125,23031.94921875,22307.19921875,22865.19921875,45631600
2024-07-24,22856.849609375,22965.44921875,22816.75,22921.44921875,31512400
2024-07-25,22753.19921875,22938.650390625,22732.19921875,22917.25,34439400
2024-07-26,22970.400390625,23306.75,22965.5,23292.05078125,34525200
2024-07-29,23423.150390625,23496.400390625,23326.05078125,23394.19921875,36107300
2024-07-30,23421.19921875,23530.0,23381.349609375,23440.900390625,29987100
2024-07-31,23495.849609375,23556.0,23459.599609375,23530.80078125,32149100
2024-08-01,23608.849609375,23637.75,23429.55078125,23506.599609375,29214900
2024-08-02,23296.099609375,23395.099609375,23225.650390625,23259.44921875,30923600
2024-08-05,22772.55078125,22868.349609375,22397.69921875,22542.44921875,40193400
2024-08-06,22696.94921875,22910.75,22406.05078125,22443.30078125,27000600
2024-08-07,22773.44921875,22870.849609375,22650.80078125,22848.900390625,24591600
2024-08-08,22842.0,22905.599609375,22676.0,22705.69921875,24382600
2024-08-09,22948.150390625,22982.44921875,22869.400390625,22923.5,21118900
2024-08-12,22862.900390625,22993.25,22753.75,22915.849609375,25324300
2024-08-13,22952.69921875,22962.75,22684.44921875,22705.80078125,27582500
2024-08-14,22765.650390625,22778.94921875,22599.94921875,22672.650390625,23576200
2024-08-16,22846.099609375,23071.75,22750.30078125,23056.5,20454900
2024-08-19,23174.19921875,23195.599609375,23104.099609375,23139.75,21337100
2024-08-20,23223.599609375,23292.69921875,23175.400390625,23280.349609375,21727000
2024-08-21,23283.75,23383.19921875,23256.25,23368.650390625,22340700
2024-08-22,23467.150390625,23474.849609375,23408.94921875,23440.69921875,21863200
2024-08-23,23485.30078125,23496.849609375,23401.0,23418.650390625,23411800
2024-08-26,23514.30078125,23579.75,23466.75,23561.75,19994300
